Year,Kilometers_Driven,Owner_Type,Seats,Price,Mileage(km/kg),Engine(CC),Power(bhp),Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
2012,70000,1,5.0,3.15,20.36,1197.0,78.9,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2012,87982,1,5.0,5.0,21.64,1461.0,84.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2013,40714,2,5.0,24.75,18.12,1995.0,190.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008,83000,2,5.0,2.6,16.52,1991.0,123.7,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2011,86000,1,5.0,3.75,20.36,1197.0,78.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2009,60002,2,5.0,4.85,17.5,1896.0,106.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,60000,1,5.0,27.0,10.0,2148.0,170.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014,84677,1,5.0,3.0,25.8,1498.0,98.6,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2017,23000,1,5.0,28.75,20.68,1995.0,190.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016,81424,1,8.0,14.49,12.99,2494.0,100.6,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2013,36400,1,4.0,72.0,7.5,4806.0,394.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2012,70000,2,5.0,4.0,22.71,1461.0,84.8,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2015,40000,2,5.0,4.5,26.59,1248.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2019,600,1,5.0,6.25,21.5,1197.0,81.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2015,65320,2,5.0,11.5,16.96,1968.0,138.03,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2009,79000,3,5.0,3.1,9.8,2354.0,180.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2018,5000,1,5.0,10.11,17.8,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2019,6028,1,5.0,11.54,17.01,1591.0,121.3,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,86000,2,5.0,1.0,18.9,998.0,67.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2013,160000,2,5.0,2.5,23.4,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2011,59967,1,5.0,18.0,9.74,1984.0,208.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2018,43127,1,5.0,6.85,23.59,1364.0,67.04,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,65727,1,5.0,2.97,19.81,1086.0,68.05,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2013,70000,1,5.0,4.75,17.01,1591.0,121.3,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2018,39861,1,5.0,7.38,20.14,1498.0,88.8,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2017,16485,1,5.0,42.75,22.48,1995.0,187.74,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010,77332,2,5.0,3.65,23.0,1396.0,90.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,17489,1,5.0,5.99,18.9,1197.0,82.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012,125000,1,7.0,13.5,11.5,2982.0,169.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2016,35129,1,5.0,7.0,21.4,1197.0,83.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016,22982,1,5.0,10.95,13.0,1591.0,121.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2013,54500,3,5.0,2.95,20.36,1197.0,78.9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2017,16235,1,5.0,5.5,24.7,1047.0,69.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,73641,1,5.0,17.08,14.67,1798.0,177.46,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015,59572,1,5.0,6.85,26.59,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2014,112827,1,5.0,10.5,13.1,1997.0,141.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2010,118000,1,8.0,8.75,12.8,2494.0,102.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2010,60000,1,5.0,2.7,17.0,1497.0,118.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2012,75059,1,5.0,4.25,17.0,1591.0,121.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2018,3000,1,5.0,7.9,23.59,1364.0,67.04,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2011,78000,2,5.0,4.5,13.7,1798.0,157.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2012,47000,1,5.0,4.0,21.64,1461.0,84.8,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2012,42000,1,5.0,4.75,17.0,1497.0,118.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2018,6820,1,5.0,7.65,22.54,1396.0,88.76,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013,55176,2,5.0,3.47,17.4,1599.0,104.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2016,39854,1,5.0,5.64,18.0,1198.0,86.7,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2013,24000,1,5.0,2.95,16.47,1198.0,73.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2016,55000,1,5.0,5.65,22.9,1248.0,74.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2012,45840,1,7.0,8.41,11.4,2953.0,153.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,155000,3,5.0,0.85,15.4,1590.0,94.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2003,125000,2,5.0,0.8,18.9,998.0,67.1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2014,52951,1,5.0,5.65,20.14,1498.0,88.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2013,49000,1,5.0,4.5,17.1,1591.0,121.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2015,52000,1,5.0,6.9,28.09,1248.0,88.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,120005,1,5.0,4.0,21.64,1461.0,84.8,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2015,33000,1,5.0,5.6,15.0,1598.0,103.52,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2016,126000,1,7.0,2.2,15.1,1196.0,73.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2013,66700,1,5.0,4.0,15.0,1598.0,103.5,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,122000,2,7.0,16.0,12.55,2982.0,168.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2016,29000,1,5.0,12.6,19.67,1582.0,126.2,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2014,42315,1,5.0,4.79,18.5,1197.0,82.9,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2015,22001,1,5.0,3.65,26.6,998.0,58.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,84580,1,5.0,6.83,26.0,1498.0,98.6,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2002,75000,1,4.0,0.51,16.1,796.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2006,85000,2,5.0,0.69,13.8,1299.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2015,24296,1,5.0,4.65,20.85,1197.0,83.14,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2014,40000,1,5.0,6.49,16.8,1497.0,116.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2009,64514,1,5.0,2.9,16.8,1493.0,110.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2016,35000,1,5.0,7.4,17.01,1591.0,121.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2016,41000,2,5.0,3.25,25.17,799.0,53.3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2008,60123,2,5.0,1.95,18.9,998.0,67.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2015,53000,2,5.0,4.0,18.9,1197.0,82.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2017,9000,1,5.0,6.85,18.6,1197.0,81.83,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2015,53497,1,5.0,5.45,18.0,1198.0,86.7,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2007,68000,1,5.0,1.99,17.8,1399.0,68.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2014,65000,1,5.0,8.99,19.08,1582.0,126.32,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014,45155,1,5.0,6.5,23.59,1364.0,67.04,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2018,20026,1,5.0,9.27,19.0,1199.0,88.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015,60000,1,5.0,6.99,23.9,1582.0,126.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,15976,1,5.0,36.76,17.9,2143.0,136.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017,30523,1,5.0,17.08,14.7,1798.0,177.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013,26300,1,5.0,2.8,25.44,936.0,57.6,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2011,66000,1,5.0,2.49,22.07,1199.0,73.9,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016,70000,1,5.0,8.85,23.65,1248.0,88.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011,46000,1,5.0,4.15,16.8,1497.0,116.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,28000,1,5.0,10.0,20.64,1498.0,108.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2017,46000,1,5.0,4.75,18.9,1197.0,81.86,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2017,33000,1,5.0,3.2,24.04,999.0,67.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017,27718,1,5.0,3.28,22.74,796.0,47.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2013,58000,1,5.0,7.5,15.8,1499.0,110.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,33150,1,5.0,7.39,21.4,1197.0,83.1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2013,77000,1,5.0,3.65,23.2,1248.0,73.94,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2007,70000,1,5.0,11.0,11.0,2987.0,198.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012,97000,1,5.0,3.0,23.2,1248.0,73.94,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2012,75300,2,5.0,2.25,25.44,936.0,57.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2010,69918,1,5.0,2.83,15.5,1586.0,103.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2019,4721,1,5.0,4.11,14.0,796.0,35.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2014,39163,1,7.0,14.7,13.5,2477.0,178.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013,80000,1,5.0,25.0,13.0,2987.0,210.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2015,66000,1,5.0,2.35,25.44,936.0,56.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,36154,2,5.0,6.41,25.83,1498.0,99.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,34000,1,5.0,5.75,17.4,1497.0,117.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2016,60000,2,5.0,17.55,17.9,2143.0,136.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,32000,1,5.0,10.25,21.38,1396.0,88.7,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2012,79985,1,5.0,3.16,17.8,1399.0,67.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2014,37600,2,5.0,22.5,16.55,1968.0,147.51,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,31965,1,5.0,3.55,19.81,1086.0,68.05,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2010,70749,1,5.0,9.86,12.05,1995.0,154.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013,38000,1,5.0,45.0,16.46,2993.0,258.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017,41534,1,5.0,7.99,17.01,1591.0,121.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2017,54455,1,5.0,6.5,22.0,1498.0,108.495,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2007,42000,1,5.0,0.75,14.49,1399.0,92.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2018,52073,2,5.0,9.87,18.3,1991.0,147.9,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,40175,2,5.0,6.36,22.54,1396.0,88.73,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2017,16503,1,7.0,9.5,16.0,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,15029,1,5.0,6.05,19.1,1197.0,82.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2013,26200,1,5.0,2.15,30.46,796.0,47.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,76362,1,5.0,5.5,24.0,1120.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2007,18700,2,5.0,1.25,19.7,796.0,46.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2015,67585,1,7.0,11.99,12.99,2494.0,100.6,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2010,57000,2,5.0,2.5,16.95,1197.0,78.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,22321,1,5.0,11.66,18.0,1497.0,117.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1998,95150,3,5.0,0.53,17.3,993.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2015,36428,1,5.0,3.1,20.51,998.0,67.04,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2012,73500,2,5.0,2.6,20.0,1399.0,68.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2015,47234,1,5.0,5.09,18.0,1198.0,86.7,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2008,62364,1,5.0,2.3,13.2,1495.0,94.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2012,89000,1,5.0,6.0,22.32,1582.0,126.32,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2013,58653,1,5.0,4.4,25.2,1248.0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,30000,2,5.0,11.0,14.8,1595.0,120.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014,64042,1,5.0,5.7,17.3,1998.0,163.7,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2013,120000,1,5.0,6.95,20.0,1968.0,138.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014,90000,1,8.0,7.9,12.05,2179.0,120.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2018,30733,1,5.0,29.3,20.68,1995.0,190.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,43600,1,5.0,10.24,10.93,3498.0,272.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2010,71473,2,5.0,5.35,13.7,1798.0,157.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2014,39000,2,5.0,3.49,16.5,1198.0,86.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009,84045,1,5.0,2.85,20.36,1197.0,78.9,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2014,57004,1,5.0,5.35,17.4,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2012,75464,1,5.0,3.62,15.6,1196.0,70.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,142000,1,7.0,6.25,12.8,2494.0,102.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2012,118683,2,5.0,3.19,21.0,1461.0,64.1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018,42000,1,6.0,5.5,18.15,1198.0,82.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2019,12800,1,5.0,7.67,18.6,1197.0,81.83,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2011,80000,1,7.0,5.5,12.0,2092.0,127.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2014,76126,1,5.0,6.6,19.3,1248.0,73.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2017,21000,2,5.0,55.0,15.97,2993.0,258.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013,85000,1,5.0,21.0,17.68,1968.0,174.33,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017,27000,1,5.0,4.5,21.4,1197.0,83.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2016,45794,1,7.0,20.67,13.01,2199.0,194.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013,57352,1,5.0,6.5,14.39,1998.0,163.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018,41467,1,5.0,37.98,15.0,2143.0,204.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2009,42000,1,5.0,1.45,17.92,1086.0,62.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2014,62549,1,5.0,2.95,26.6,998.0,58.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015,67048,1,5.0,7.9,28.09,1248.0,88.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2018,11732,1,5.0,10.07,17.4,1497.0,117.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2016,37000,1,5.0,6.5,20.45,1461.0,83.8,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2015,30000,1,5.0,22.0,18.88,1995.0,184.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,53000,1,5.0,9.75,26.0,1498.0,98.6,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2014,60000,1,5.0,6.0,20.45,1461.0,83.8,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2014,65000,1,5.0,3.99,24.0,1120.0,70.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2015,92000,1,7.0,19.75,12.55,2982.0,168.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017,31000,1,7.0,16.95,13.68,2393.0,147.8,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2017,43917,1,5.0,6.8,21.4,1197.0,83.1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2013,84000,1,5.0,2.95,19.81,1086.0,68.05,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2015,55662,1,7.0,42.83,12.07,2967.0,241.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014,51000,1,5.0,21.5,27.03,1969.0,190.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,24398,1,5.0,7.9,17.8,1497.0,117.3,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2011,78000,2,5.0,2.3,20.92,998.0,67.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2012,40315,1,5.0,2.75,18.5,1198.0,86.8,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2011,83000,1,8.0,6.71,12.05,2179.0,120.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2017,58151,1,5.0,9.6,19.6,1461.0,108.45,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,30519,1,5.0,12.81,19.67,1582.0,126.2,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2019,20712,1,5.0,6.94,23.84,1199.0,84.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2015,48000,1,7.0,9.45,16.0,2179.0,140.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2015,85000,1,5.0,6.0,20.34,1498.0,103.2,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2013,32000,1,5.0,11.0,14.8,1595.0,120.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2011,52000,1,5.0,2.6,15.5,1586.0,103.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2007,58307,1,5.0,1.95,15.3,1341.0,83.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2013,30000,1,4.0,45.0,17.54,2993.0,313.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,40000,1,5.0,22.0,17.11,1968.0,174.33,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,36000,1,5.0,4.9,18.6,1197.0,81.83,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2015,58817,1,5.0,6.25,19.87,1461.0,83.14,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2013,55000,2,5.0,6.1,20.54,1598.0,103.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011,39000,1,5.0,2.6,20.36,1197.0,78.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2011,6500,3,2.0,120.0,6.4,5204.0,560.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2012,35000,1,5.0,29.0,14.74,2993.0,270.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,49900,2,5.0,3.3,17.5,1298.0,85.8,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2013,99500,2,5.0,3.05,22.3,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2012,33249,1,5.0,3.25,21.27,1396.0,88.76,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014,52000,1,5.0,3.75,19.1,1197.0,81.86,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2015,45000,1,7.0,13.25,12.99,2494.0,100.6,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2017,22000,1,5.0,4.8,23.84,1199.0,84.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2019,7858,1,5.0,3.8,25.17,799.0,53.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2011,112000,1,7.0,8.5,12.8,2494.0,102.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2016,41082,1,5.0,38.76,13.0,2143.0,204.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2009,72000,1,5.0,3.2,16.8,1497.0,116.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,84912,1,5.0,3.5,20.36,1197.0,78.9,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2015,70000,1,5.0,12.25,19.67,1582.0,126.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2014,21000,1,5.0,4.75,19.5,1199.0,86.76,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2016,27000,1,5.0,4.5,18.78,999.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2012,29000,1,5.0,2.35,20.36,1197.0,78.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2014,48425,1,5.0,3.4,23.08,1461.0,63.12,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016,19000,1,5.0,10.0,21.5,1498.0,108.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012,210000,1,7.0,9.0,12.99,2494.0,100.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2013,64000,2,5.0,5.2,14.53,1798.0,138.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2006,200000,2,5.0,1.85,16.8,1493.0,110.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2013,100000,2,7.0,38.0,11.3,2987.0,254.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013,69140,1,5.0,5.11,20.46,1461.0,83.8,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2019,21214,1,5.0,9.66,15.41,1598.0,103.52,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2015,28000,1,5.0,3.4,20.36,1197.0,78.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,29085,1,6.0,5.84,18.15,1198.0,82.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2016,30000,1,5.0,3.8,23.1,998.0,67.04,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2012,32910,1,5.0,2.5,16.98,998.0,66.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2015,30000,1,5.0,6.95,25.1,1498.0,98.6,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2010,35102,1,5.0,5.5,12.6,1798.0,161.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,22831,1,5.0,6.19,18.9,1197.0,82.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2013,74911,1,5.0,6.0,20.45,1461.0,83.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2015,21000,1,5.0,3.75,18.9,1197.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2018,37160,1,5.0,9.46,22.77,1498.0,98.59,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011,41000,2,5.0,3.0,16.95,1498.0,97.7,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2016,37294,1,5.0,5.75,25.83,1498.0,99.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2009,56927,1,5.0,4.41,13.5,1799.0,130.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2017,21954,1,5.0,3.7,25.17,799.0,53.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2014,50000,2,5.0,2.5,19.4,1198.0,86.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2012,78212,1,5.0,5.35,16.1,1298.0,88.2,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2013,64500,1,5.0,3.65,21.9,1396.0,88.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2014,51000,1,5.0,13.0,17.2,1968.0,138.03,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2012,52000,1,5.0,2.45,18.9,998.0,67.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2015,120000,1,5.0,5.75,21.21,1498.0,103.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,65792,1,5.0,8.11,26.0,1498.0,98.6,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,30000,1,5.0,7.75,22.54,1396.0,88.73,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,54387,1,5.0,5.85,19.15,1198.0,75.94,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018,1617,1,5.0,4.29,25.17,799.0,53.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2015,82000,1,5.0,8.0,25.6,1498.0,98.6,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2017,20000,1,8.0,16.5,13.68,2393.0,147.8,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2015,98000,1,5.0,5.5,27.39,1248.0,74.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2015,57000,1,5.0,6.35,22.77,1498.0,98.59,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2013,250000,2,8.0,7.9,12.99,2494.0,100.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2014,56549,1,5.0,7.2,22.7,1498.0,89.84,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2012,78500,1,5.0,3.65,22.07,1199.0,73.9,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,55036,1,5.0,6.35,22.54,1396.0,88.73,0,0,0,0,0,0,1,0,0,0,1,0,0,1
